7 1 109
  -0.1574686065780747E-02
   0.4648293960962418E-04   0.9543763593625246E+00   0.1876569900991639E+00
  -0.4509683939781330E-04   0.2415625975123033E+01   0.5034793650907585E+00
   0.4393229670558661E-04   0.2945351887895920E+01   0.7800595802619547E+00
   0.4272829406941570E-04   0.1134097106183830E+01   0.4927516977807525E+00
   0.4154122350033837E-04   0.2602924251114628E+01   0.1086071415298450E+01
  -0.4056750796467554E-04   0.3794652781075196E+01   0.6022131301178903E+00
  -0.3857616137051121E-04   0.5173679587027357E+01   0.7009468951450221E+00
   0.3815083219130052E-04   0.4324378693848082E+01   0.8787933452890865E+00
  -0.3615550506243641E-04   0.5433884414000304E+01   0.1778464501440642E+00
  -0.3619913197295652E-04   0.2695210857999389E+00   0.7996806601721539E+00
   0.3211045925583688E-04   0.5703405499800243E+01   0.9775271103162182E+00
  -0.3191646069822739E-04   0.1648547891752100E+01   0.8984144251992857E+00
   0.3106998351274690E-04   0.3981951057066789E+01   0.1184805180325582E+01
  -0.2797299420355516E-04   0.8222280980834551E-01   0.2170886099644629E+00
  -0.2722632461441940E-04   0.3027574697704266E+01   0.9971481902264174E+00
   0.2670876942507434E-04   0.7992469985728281E+00   0.1076260875343350E+01
  -0.2297557612018265E-04   0.4406601503656427E+01   0.1095881955253549E+01
   0.2299675108056304E-04   0.5360977863018951E+01   0.1283538945352713E+01
   0.2232369387111974E-04   0.2178273804524990E+01   0.1174994640370482E+01
  -0.1940722128323030E-04   0.5785628309608589E+01   0.1194615720280681E+01
   0.1861668359762009E-04   0.3557300610477151E+01   0.1273728405397614E+01
   0.1683393793859745E-04   0.4568193617915357E+00   0.1382272710379845E+01
  -0.1635856648806699E-04   0.8814698083811701E+00   0.1293349485307813E+01
   0.1543735278843180E-04   0.4936327416429316E+01   0.1372462170424745E+01
  -0.1367379954537092E-04   0.2260496614333335E+01   0.1392083250334945E+01
  -0.1336950395903937E-04   0.1461249615760508E+01   0.3158223749915947E+00
  -0.1320526200861202E-04   0.5297259127728866E+00   0.2765802151711960E+00
   0.1271138964892950E-04   0.3216891520189780E-01   0.1471195935451877E+01
   0.1223977806847720E-04   0.1835846167743697E+01   0.1481006475406977E+01
  -0.1131018256569493E-04   0.3639523420285497E+01   0.1490817015362076E+01
  -0.1089636645498038E-04   0.4659228801459085E+01   0.2952841677264889E+00
   0.1039179172259797E-04   0.1411195721154059E+01   0.1569929700479009E+01
  -0.9298418091702524E-05   0.5018550226237658E+01   0.1589550780389208E+01
   0.8847111426033778E-05   0.3214872973695859E+01   0.1579740240434109E+01
   0.8461716341891088E-05   0.2790222527106221E+01   0.1668663465506141E+01
  -0.7901292288839958E-05   0.4561730864446125E+01   0.2072780700093633E+00
  -0.7609973567682646E-05   0.1143917250102398E+00   0.1688284545416340E+01
   0.7430427565196998E-05   0.3899728247258444E+01   0.9677165703611184E+00
   0.7356833812577206E-05   0.2520701441306281E+01   0.8689828053339868E+00
   0.7165256187015007E-05   0.5278755053210607E+01   0.1066450335388250E+01
   0.6955885415513037E-05   0.1141674635354119E+01   0.7702490403068549E+00
   0.6885291075415051E-05   0.4169249333058383E+01   0.1767397230533273E+01
   0.6614895521474710E-05   0.6045833136581537E+01   0.6715152752797231E+00
   0.6331562819397564E-05   0.4593899779648020E+01   0.1678474005461240E+01
  -0.6179612339504240E-05   0.1493418530962401E+01   0.1787018310443472E+01
   0.6131629134251356E-05   0.1753623357935350E+01   0.1263917865442514E+01
   0.5583256693630428E-05   0.3132650163887515E+01   0.1362651630469646E+01
   0.5538856606051041E-05   0.5548276139010548E+01   0.1866130995560404E+01
  -0.2676900656082160E-04   0.2148463129341690E+01   0.1095544904247980E+01
  -0.1308495447734650E-04   0.4324969183604490E+01   0.2000408834733950E+01
  -0.1249786948042500E-04   0.9654256497292940E+00   0.2962012605910000E+00
  -0.2961456426220440E-05   0.1488360573553680E+01   0.2952841654680000E+00
  -0.8783581973124320E-05   0.2826260933757870E+00   0.5894496611094870E+00
