7 3 195
   0.1282680047161120E-03   0.2428314703334209E+01  -0.1885494712226787E+00
  -0.9843461962138636E-04   0.5104145505430188E+01  -0.2081705511328780E+00
   0.9302812855413870E-04   0.2770742340115502E+01  -0.4945613062591737E+00
   0.8608901766955960E-04   0.1049287897382047E+01  -0.2872832362498105E+00
  -0.6976234551437248E-04   0.3725118699478026E+01  -0.3069043161600098E+00
   0.6394074317345045E-04   0.5953446398609464E+01  -0.3860170012769422E+00
   0.6387046194265387E-04   0.1391715534163339E+01  -0.5932950712863055E+00
  -0.5338815029861825E-04   0.2346091893525864E+01  -0.4056380811871416E+00
   0.4908475624063901E-04   0.4574419592657302E+01  -0.4847507663040740E+00
   0.4811302148563021E-04   0.3994639785277966E+01   0.4927763440121442E+00
   0.4486679433374308E-04   0.1268872821117562E-01  -0.6920288363134373E+00
  -0.4178177074434045E-04   0.9670650875737010E+00  -0.5043718462142733E+00
  -0.3880672848400252E-04   0.8119357267840028E+00   0.3842320390299127E+00
   0.3819239194924841E-04   0.3195392786705140E+01  -0.5834845313312059E+00
  -0.3553990230264197E-04   0.5716094228011420E+01   0.2854982740027810E+00
   0.3415645857185234E-04   0.5373666591230129E+01   0.5915101090392759E+00
   0.3339668674029588E-04   0.4419290231867604E+01   0.4038531189401121E+00
  -0.3301162776329309E-04   0.5871223588801118E+01  -0.6031056112414052E+00
   0.3180628253542403E-04   0.4916847229438594E+01  -0.7907626013405691E+00
   0.3003432659990370E-04   0.1816365980752976E+01  -0.6822182963583376E+00
   0.2729633446248457E-04   0.1024890671898113E+00  -0.1974428838228719E+00
  -0.2629885713884026E-04   0.4492196782848956E+01  -0.7018393762685369E+00
   0.2473774782254921E-04   0.3040263425915440E+01   0.3051193539129803E+00
  -0.2417336169407593E-04   0.4337067422059258E+01   0.1867645089756491E+00
   0.2384156418867662E-04   0.4373391748008135E+00  -0.7809520613854695E+00
   0.2259673699575893E-04   0.3537820423486432E+01  -0.8894963663677009E+00
  -0.2109852115260203E-04   0.3113169976896794E+01  -0.8005731412956687E+00
   0.1902408812662748E-04   0.5341497676028232E+01  -0.8796858264126013E+00
   0.1706204149397460E-04   0.4231991955876010E+01  -0.1787389312675790E+00
  -0.1698064243423227E-04   0.1734143170944632E+01  -0.8993069063228005E+00
   0.1679462249970688E-04   0.2533390169517458E+01   0.1769539690205495E+00
   0.1603779600347512E-04   0.2158793617534270E+01  -0.9882301313948326E+00
   0.1519891681318009E-04   0.3962470870076070E+01  -0.9784195914397330E+00
   0.1379512640799549E-04   0.2852965149923847E+01  -0.2774726962947108E+00
  -0.1366561535006994E-04   0.3551163649924672E+00  -0.9980406713499322E+00
   0.1279090832954947E-04   0.4606588507859199E+01   0.9864451691478030E+00
   0.1243806749353366E-04   0.3464913872505078E+01   0.2161961288409481E+00
   0.1225216491402911E-04   0.3227561701907034E+01   0.8877114041206713E+00
   0.1225443721836814E-04   0.2370683279557469E+01   0.7880605117386331E+00
  -0.1221520345313342E-04   0.2190962532736164E+01   0.4829658040570445E+00
   0.1213225148001182E-04   0.2583444064123905E+01  -0.1077153356466865E+01
   0.1198327722769453E-04   0.1473938343971685E+01  -0.3762064613218426E+00
   0.1135648805958188E-04   0.7797668115821050E+00  -0.1086963896421964E+01
  -0.1098010740280340E-04   0.5259274866219886E+01  -0.1096774436377064E+01
   0.1069580937462716E-04   0.9491153801952202E-01  -0.4749402263489743E+00
   0.1067386083025773E-04   0.5798317037819767E+01   0.5025868839672437E+00
   0.9693581297810074E-05   0.5985615313811360E+01   0.1085178934174935E+01
   0.9678835539512692E-05   0.1204417258171743E+01  -0.1175887121493997E+01
   0.9562800946711422E-05   0.4999070039246940E+01  -0.5736739913761062E+00
   0.9468784690060410E-05   0.1848534895954872E+01   0.7889776390935395E+00
  -0.8797753682670658E-05   0.3880248060267724E+01  -0.1195508201404196E+01
   0.8599214007703230E-05   0.5618596290998461E+01   0.1974921762856553E+00
   0.8485093197565512E-05   0.3620043233294777E+01  -0.6724077564032379E+00
   0.7994800633732257E-05   0.5683925312809524E+01  -0.1185697661449096E+01
   0.7702743188457386E-05   0.6108575759399161E+01  -0.1274620886521128E+01
   0.7473079103968928E-05   0.2241016427342615E+01  -0.7711415214303697E+00
   0.7388692911769633E-05   0.3912416975469620E+01   0.2756877340476813E+00
   0.7144251731442444E-05   0.1081456812583942E+01   0.1183912699202067E+01
  -0.7043838984557596E-05   0.2501221254315563E+01  -0.1294241966431328E+01
   0.6782083637837408E-05   0.1921441446936226E+01  -0.3167148561151095E+00
   0.6750671838792509E-05   0.5424146409840631E+00  -0.4154486211422413E+00
   0.6651880335792781E-05   0.3300468252888388E+01  -0.2179810910879777E+00
   0.6570135525528793E-05   0.5446573142211480E+01  -0.5141823861693731E+00
   0.6551076448609189E-05   0.8619896213904532E+00  -0.8698752864575016E+00
   0.6445693456193227E-05   0.4843940678457241E+01   0.3149298938680800E+00
   0.6221700343295405E-05   0.4067546336259318E+01  -0.6129161511965049E+00
  -0.6210141308502555E-05   0.4516788168880564E+01   0.4918592166572376E+00
   0.6128034935351225E-05   0.4729548953446996E+01  -0.1373354651548260E+01
   0.5752222076851271E-05   0.2688519530307156E+01  -0.7116499162236366E+00
   0.5720920731236437E-05   0.5766148122617870E+01  -0.9686090514846332E+00
   0.5708438487292833E-05   0.4949016144640491E+01   0.6804333341113080E+00
  -0.5618758010321190E-05   0.1122194448363397E+01  -0.1392975731458459E+01
   0.5586433308293342E-05   0.4304898506857362E+01  -0.1284431426476228E+01
   0.5455429436394752E-05   0.2460483618536103E+01   0.1282646464229199E+01
   0.5234563142340540E-05   0.1309492724354994E+01  -0.8103836812507684E+00
   0.4976902542853610E-05   0.4387121316665708E+01  -0.1067342816511765E+01
   0.4951970227904307E-05   0.1661236619963279E+01   0.2063855888858485E+00
  -0.4950572722250481E-05   0.4581997121827591E+01  -0.2072534237779716E+00
   0.4864691847876214E-05   0.3350522147494835E+01  -0.1472088416575392E+01
   0.4711996026340074E-05   0.6213651225582409E+01  -0.9091174462779002E+00
   0.4647700174472706E-05   0.5006647568417229E+01  -0.2961766488500037E+00
  -0.4463536929701217E-05   0.6026352949590816E+01  -0.1491709496485591E+01
   0.4423835447429758E-05   0.3839510424488269E+01   0.1381380229256330E+01
   0.4297419749912965E-05   0.3008094510713546E+01  -0.1166076581538897E+01
   0.4206030088019200E-05   0.4834624419630248E+01  -0.1007851211305032E+01
  -0.4097668847161432E-05   0.2273185342544510E+01   0.7000544140215073E+00
   0.3894866749084315E-05   0.4695080900027104E+00   0.6902438740664076E+00
   0.3842326107820616E-05   0.1971495341542673E+01  -0.1570822181602524E+01
   0.3843534248051829E-05   0.2925871700905197E+01  -0.1383165191503360E+01
   0.3724216491694377E-05   0.3455597613678086E+01  -0.1106584976332164E+01
   0.3699201962974299E-05   0.1629067704761385E+01  -0.1264810346566029E+01
  -0.3538397263248576E-05   0.4647326143638654E+01  -0.1590443261512723E+01
   0.3531502882337352E-05   0.5218537230440430E+01   0.1480113994283462E+01
   0.3397352921611207E-05   0.7144377897710434E+00   0.2962259413127871E+00
  -0.6917942470086600E-05   0.1411763016727970E+01  -0.2060411181513110E-02
  -0.2954159247722890E-05   0.8888280929035790E+00  -0.1143316058513110E-02
   0.1283396500574140E-04   0.3810125383210770E+01   0.3084677457434440E-03
  -0.1541304650138550E-05   0.4333060307035160E+01  -0.6086273772565560E-03
  -0.1632299947318510E-04   0.2633068251148390E+01  -0.3084677457434440E-03
   0.2885109484385860E-05   0.2110133327324000E+01   0.6086273772565560E-03
  -0.8365240462865090E-05   0.5781567778031190E+01   0.1476430036256560E-02
   0.1927636081642950E-03   0.5031430617631190E+01   0.2060411181513110E-02
   0.8231557260635240E-04   0.5554365541455580E+01   0.1143316058513110E-02
   0.5173543661985320E-04   0.5354647806368810E+01   0.2755133995131110E-03
   0.2832059006428450E-05   0.4831712882544420E+01   0.1192608522513110E-02
   0.3269372364602020E-04   0.4281293457231190E+01   0.2644392326769670E-02
   0.1186021515881310E-04   0.4804228381055580E+01   0.1727297203769670E-02
   0.4042027917523730E-04   0.4348631061277680E+01   0.2953088117000000E+00
   0.1108533869996140E-04   0.2139088834397980E+00   0.1390853715947980E+01
   0.8801022040147010E-05   0.4066004967901901E+01  -0.2941408494094870E+00
